"","post_id","pred"
"24323",47779419,"Webview"
"24324",32283900,"Firebase/Expo"
"24325",47780595,"Redux"
"24326",47780343,"UI elements/Views"
"24327",43770995,"Navigation"
"24328",43771288,"Redux"
"24329",47779643,"Animations/visuals/styles"
"24330",47780508,"Router/Flux"
"24331",47780540,"Network"
"24332",39222099,"Redux"
"24333",39222147,"Components"
"24334",47780009,"Router/Flux"
"24335",32285097,"UI elements/Views"
"24336",43771126,"Navigation"
"24337",39222467,"UI elements/Views"
"24338",39222579,"Redux"
"24339",47781520,"External/OS Services"
"24340",47781538,"Redux"
"24341",47781819,"Navigation"
"24342",47781574,"Redux"
"24343",47782270,"Building/Development/IDE"
"24344",47782560,"Libraries/API"
"24345",47781925,"Network"
"24346",47781436,"FlatList/ListView/ScrollView"
"24347",39224173,"UI elements/Views"
"24348",47781736,"Debugging"
"24349",47781746,"State"
"24350",39223490,"UI elements/Views"
"24351",47783034,"Components"
"24352",48238037,"Components"
"24353",48238271,"Navigation"
"24354",32765729,"Animations/visuals/styles"
"24355",48238670,"Navigation"
"24356",48238690,"Building/Development/IDE"
"24357",48238695,"UI elements/Views"
"24358",48238345,"Navigation"
"24359",47783268,"Building/Development/IDE"
"24360",48238373,"Network"
"24361",47783317,"Building/Development/IDE"
"24362",48238435,"Router/Flux"
"24363",39694213,"External/OS Services"
"24364",39224516,"FlatList/ListView/ScrollView"
"24365",48238754,"Components"
"24366",39693786,"Animations/visuals/styles"
"24367",48238862,"Building/Development/IDE"
"24368",48238919,"Firebase/Expo"
"24369",48239611,"Building/Development/IDE"
"24370",43772224,"Animations/visuals/styles"
"24371",43772298,"UI elements/Views"
"24372",48239993,"Camera"
"24373",48239447,"Navigation"
"24374",48239487,"Network"
"24375",39695527,"Building/Development/IDE"
"24376",39695757,"Webview"
"24377",48239215,"Firebase/Expo"
"24378",48240798,"Building/Development/IDE"
"24379",48240857,"Animations/visuals/styles"
"24380",35608200,"Building/Development/IDE"
"24381",39696857,"Router/Flux"
"24382",48242162,"Navigation"
"24383",32768621,"Webview"
"24384",39697491,"Libraries/API"
"24385",48241997,"Router/Flux"
"24386",48242342,"UI elements/Views"
"24387",48242396,"Components"
"24388",39698245,"External/OS Services"
"24389",48243806,"Components"
"24390",48243407,"Components"
"24391",35608478,"Building/Development/IDE"
"24392",43772722,"Navigation"
"24393",39699486,"State"
"24394",48244358,"Navigation"
"24395",48244373,"Debugging"
"24396",48243131,"Network"
"24397",39699184,"VCS/NPM"
"24398",48243884,"Animations/visuals/styles"
"24399",48243927,"FlatList/ListView/ScrollView"
"24400",48244026,"Navigation"
"24401",48245480,"FlatList/ListView/ScrollView"
"24402",48245490,"Redux"
"24403",39700425,"UI elements/Views"
"24404",48245539,"Redux"
"24405",48246037,"State"
"24406",32772601,"Filesystems / Database"
"24407",48244993,"Navigation"
"24408",48245843,"Animations/visuals/styles"
"24409",48245883,"FlatList/ListView/ScrollView"
"24410",39700489,"Building/Development/IDE"
"24411",48245335,"Building/Development/IDE"
"24412",48244842,"Building/Development/IDE"
"24413",48245190,"UI elements/Views"
"24414",48246357,"Redux"
"24415",48246393,"External/OS Services"
"24416",48247278,"Firebase/Expo"
"24417",48247950,"JS syntax / general programming"
"24418",32775481,"Debugging"
"24419",48247402,"Firebase/Expo"
"24420",48247423,"State"
"24421",39702445,"Webview"
"24422",48247243,"Firebase/Expo"
"24423",48248067,"Components"
"24424",48248095,"State"
"24425",48248198,"Navigation"
"24426",48249315,"Router/Flux"
"24427",35609603,"Building/Development/IDE"
"24428",48249653,"Building/Development/IDE"
"24429",43774324,"Webview"
"24430",39704542,"Webview"
"24431",48249523,"Redux"
"24432",48249126,"Debugging"
"24433",48249549,"Animations/visuals/styles"
"24434",48251156,"FlatList/ListView/ScrollView"
"24435",48250422,"Navigation"
"24436",43774812,"External/OS Services"
"24437",39707421,"UI elements/Views"
"24438",48251638,"Debugging"
"24439",39706168,"JS syntax / general programming"
"24440",48250756,"Animations/visuals/styles"
"24441",39707242,"Router/Flux"
"24442",48251401,"Filesystems / Database"
"24443",48250554,"Animations/visuals/styles"
"24444",48251719,"Network"
"24445",48251830,"Filesystems / Database"
"24446",48251465,"Building/Development/IDE"
"24447",39708430,"Navigation"
"24448",48252531,"State"
"24449",48252541,"FlatList/ListView/ScrollView"
"24450",48252580,"Navigation"
"24451",32780705,"Animations/visuals/styles"
"24452",39708889,"Animations/visuals/styles"
"24453",39708618,"Building/Development/IDE"
"24454",48252493,"FlatList/ListView/ScrollView"
"24455",48252778,"JS syntax / general programming"
"24456",32781446,"VCS/NPM"
"24457",48253357,"Animations/visuals/styles"
"24458",39709324,"FlatList/ListView/ScrollView"
"24459",48253658,"FlatList/ListView/ScrollView"
"24460",48254313,"UI elements/Views"
"24461",43775445,"UI elements/Views"
"24462",43775466,"Camera"
"24463",48254680,"Network"
"24464",48254159,"Building/Development/IDE"
"24465",32783344,"External/OS Services"
"24466",35611765,"Building/Development/IDE"
"24467",48255604,"Building/Development/IDE"
"24468",48255203,"UI elements/Views"
"24469",48254825,"UI elements/Views"
"24470",32783676,"Building/Development/IDE"
"24471",48255961,"Navigation"
"24472",48255423,"Animations/visuals/styles"
"24473",32783576,"Libraries/API"
"24474",39712734,"Building/Development/IDE"
"24475",43776034,"Firebase/Expo"
"24476",48256650,"UI elements/Views"
"24477",39713246,"Debugging"
"24478",48257120,"Animations/visuals/styles"
"24479",48256055,"External/OS Services"
"24480",48257125,"Animations/visuals/styles"
"24481",39712799,"Components"
"24482",48256715,"FlatList/ListView/ScrollView"
"24483",39713598,"Filesystems / Database"
"24484",32785314,"Building/Development/IDE"
"24485",48256968,"Network"
"24486",35612383,"Building/Development/IDE"
"24487",48257485,"UI elements/Views"
"24488",48258084,"Animations/visuals/styles"
"24489",48257709,"Debugging"
"24490",48258406,"Building/Development/IDE"
"24491",48258227,"Firebase/Expo"
"24492",48258469,"UI elements/Views"
"24493",48257657,"Redux"
"24494",43776755,"FlatList/ListView/ScrollView"
"24495",43776638,"Building/Development/IDE"
"24496",43776697,"UI elements/Views"
"24497",39716518,"UI elements/Views"
"24498",48259070,"Animations/visuals/styles"
"24499",48259077,"JS syntax / general programming"
"24500",48259348,"FlatList/ListView/ScrollView"
"24501",48259404,"Building/Development/IDE"
"24502",48259935,"JS syntax / general programming"
"24503",48260181,"JS syntax / general programming"
"24504",48258933,"External/OS Services"
"24505",48258997,"Building/Development/IDE"
"24506",39716782,"External/OS Services"
"24507",48259804,"Navigation"
"24508",48260136,"UI elements/Views"
"24509",48261233,"Navigation"
"24510",48260957,"Animations/visuals/styles"
"24511",48260972,"UI elements/Views"
"24512",48261772,"Building/Development/IDE"
"24513",32789653,"Building/Development/IDE"
"24514",39717839,"Firebase/Expo"
"24515",32790834,"Webview"
"24516",39718434,"Router/Flux"
"24517",48262155,"UI elements/Views"
"24518",43910826,"External/OS Services"
"24519",43910601,"UI elements/Views"
"24520",39720153,"FlatList/ListView/ScrollView"
"24521",32790962,"Navigation"
"24522",39719650,"Debugging"
"24523",43910445,"Navigation"
"24524",39720545,"UI elements/Views"
"24525",39720558,"Building/Development/IDE"
"24526",48262334,"Building/Development/IDE"
"24527",48262358,"UI elements/Views"
"24528",39720039,"UI elements/Views"
"24529",48263770,"Navigation"
"24530",43911508,"Navigation"
"24531",48264003,"Navigation"
"24532",43911685,"Animations/visuals/styles"
"24533",43911331,"FlatList/ListView/ScrollView"
"24534",43911696,"Components"
"24535",39720345,"JS syntax / general programming"
"24536",48264856,"UI elements/Views"
"24537",48264079,"Building/Development/IDE"
"24538",39721230,"Network"
"24539",48263915,"Redux"
"24540",48264631,"Building/Development/IDE"
"24541",43912029,"FlatList/ListView/ScrollView"
"24542",39721381,"Navigation"
"24543",48264481,"External/OS Services"
"24544",48265037,"Debugging"
"24545",39721766,"Animations/visuals/styles"
"24546",39721455,"Building/Development/IDE"
"24547",39721472,"Navigation"
"24548",48265961,"External/OS Services"
"24549",39722439,"FlatList/ListView/ScrollView"
"24550",35760749,"Redux"
"24551",39723236,"Filesystems / Database"
"24552",35760982,"JS syntax / general programming"
"24553",48266462,"Building/Development/IDE"
"24554",43912871,"FlatList/ListView/ScrollView"
"24555",48265691,"State"
"24556",39722993,"Navigation"
"24557",43913021,"Building/Development/IDE"
"24558",48266559,"Firebase/Expo"
"24559",32796046,"UI elements/Views"
"24560",43913565,"Network"
"24561",39723890,"UI elements/Views"
"24562",35761861,"Debugging"
"24563",39724211,"Animations/visuals/styles"
"24564",35761569,"Building/Development/IDE"
"24565",48266431,"Firebase/Expo"
"24566",48267974,"Navigation"
"24567",48267992,"Building/Development/IDE"
"24568",48266984,"External/OS Services"
"24569",48268733,"Building/Development/IDE"
"24570",48267243,"Building/Development/IDE"
"24571",48268072,"Firebase/Expo"
"24572",43913691,"Navigation"
"24573",48268104,"Redux"
"24574",48268809,"FlatList/ListView/ScrollView"
"24575",48269422,"UI elements/Views"
"24576",48269430,"FlatList/ListView/ScrollView"
"24577",48267919,"JS syntax / general programming"
"24578",48268519,"State"
"24579",48269081,"UI elements/Views"
"24580",48269124,"Webview"
"24581",43914363,"JS syntax / general programming"
"24582",43914177,"Network"
"24583",43914194,"FlatList/ListView/ScrollView"
"24584",48269484,"State"
"24585",48269563,"FlatList/ListView/ScrollView"
"24586",48269316,"UI elements/Views"
"24587",32798513,"JS syntax / general programming"
"24588",48270071,"JS syntax / general programming"
"24589",48269832,"Animations/visuals/styles"
"24590",48270143,"FlatList/ListView/ScrollView"
"24591",39727411,"Navigation"
"24592",39728000,"Building/Development/IDE"
"24593",43914841,"UI elements/Views"
"24594",32798701,"Building/Development/IDE"
"24595",48271383,"State"
"24596",48271402,"Network"
"24597",39727572,"External/OS Services"
"24598",43915812,"Libraries/API"
"24599",35764428,"Network"
"24600",35764497,"Webview"
"24601",43915845,"Webview"
"24602",48271171,"FlatList/ListView/ScrollView"
"24603",48272009,"FlatList/ListView/ScrollView"
"24604",35764088,"Components"
"24605",39729687,"Navigation"
"24606",48272513,"Building/Development/IDE"
"24607",48272749,"Camera"
"24608",35764782,"UI elements/Views"
"24609",43916351,"Building/Development/IDE"
"24610",35764812,"Network"
"24611",43916415,"Building/Development/IDE"
"24612",48272853,"UI elements/Views"
"24613",48272174,"FlatList/ListView/ScrollView"
"24614",32801617,"Filesystems / Database"
"24615",48273114,"Firebase/Expo"
"24616",39729835,"Animations/visuals/styles"
"24617",48274224,"Redux"
"24618",48273586,"Camera"
"24619",48273853,"Redux"
"24620",48273635,"Building/Development/IDE"
"24621",48273892,"Debugging"
"24622",39731333,"Router/Flux"
"24623",35765591,"UI elements/Views"
"24624",48273464,"Network"
"24625",48273277,"Navigation"
"24626",48274093,"Animations/visuals/styles"
"24627",48273507,"Building/Development/IDE"
"24628",39731200,"Camera"
"24629",35766641,"FlatList/ListView/ScrollView"
"24630",35766884,"Redux"
"24631",43917468,"External/OS Services"
"24632",48276001,"FlatList/ListView/ScrollView"
"24633",48276374,"Components"
"24634",48276568,"UI elements/Views"
"24635",48275718,"Animations/visuals/styles"
"24636",48275725,"Redux"
"24637",32804218,"Debugging"
"24638",43917795,"UI elements/Views"
"24639",48275409,"External/OS Services"
"24640",48275465,"External/OS Services"
"24641",43917663,"Animations/visuals/styles"
"24642",48276960,"VCS/NPM"
"24643",39732650,"Network"
"24644",48276520,"Filesystems / Database"
"24645",43918261,"Building/Development/IDE"
"24646",48277607,"Camera"
"24647",48277101,"Building/Development/IDE"
"24648",32805713,"Navigation"
"24649",39735424,"Camera"
"24650",43918533,"VCS/NPM"
"24651",39735151,"Filesystems / Database"
"24652",48277758,"Firebase/Expo"
"24653",35767935,"Building/Development/IDE"
"24654",39735705,"Navigation"
"24655",39735775,"JS syntax / general programming"
"24656",32807092,"Navigation"
"24657",32806509,"Camera"
"24658",43919467,"UI elements/Views"
"24659",43919115,"VCS/NPM"
"24660",48279678,"Building/Development/IDE"
"24661",48280005,"Camera"
"24662",48280006,"Filesystems / Database"
"24663",39737281,"Navigation"
"24664",48279760,"Navigation"
"24665",43919791,"Network"
"24666",35769256,"UI elements/Views"
"24667",48279260,"FlatList/ListView/ScrollView"
"24668",43919730,"Animations/visuals/styles"
"24669",35769644,"Router/Flux"
"24670",39737869,"Building/Development/IDE"
"24671",43920081,"FlatList/ListView/ScrollView"
"24672",48281580,"Redux"
"24673",43920678,"UI elements/Views"
"24674",43920126,"Building/Development/IDE"
"24675",39737995,"Building/Development/IDE"
"24676",48281021,"Animations/visuals/styles"
"24677",43920441,"Navigation"
"24678",39738695,"Animations/visuals/styles"
"24679",48281419,"External/OS Services"
"24680",48281716,"FlatList/ListView/ScrollView"
"24681",39738194,"Navigation"
"24682",48281078,"FlatList/ListView/ScrollView"
"24683",39739011,"Animations/visuals/styles"
"24684",48282085,"Navigation"
"24685",48282253,"JS syntax / general programming"
"24686",48281165,"Navigation"
"24687",43920597,"Redux"
"24688",48281193,"Network"
"24689",43921051,"State"
"24690",39739883,"Navigation"
"24691",39740476,"Building/Development/IDE"
"24692",39740588,"Building/Development/IDE"
"24693",48283521,"VCS/NPM"
"24694",48284058,"Navigation"
"24695",39741532,"UI elements/Views"
"24696",43921898,"Webview"
"24697",43921955,"Building/Development/IDE"
"24698",32813991,"Libraries/API"
"24699",43922007,"External/OS Services"
"24700",39742059,"Building/Development/IDE"
"24701",39743380,"External/OS Services"
"24702",39743389,"Building/Development/IDE"
"24703",48285826,"Network"
"24704",48286080,"Firebase/Expo"
"24705",43922290,"Filesystems / Database"
"24706",43922628,"Firebase/Expo"
"24707",48285508,"Animations/visuals/styles"
"24708",48286091,"Animations/visuals/styles"
"24709",35772967,"UI elements/Views"
"24710",32815944,"JS syntax / general programming"
"24711",32815792,"VCS/NPM"
"24712",48287258,"Filesystems / Database"
"24713",43922898,"Firebase/Expo"
"24714",43922939,"Filesystems / Database"
"24715",48287658,"Camera"
"24716",48287317,"Navigation"
"24717",48287039,"FlatList/ListView/ScrollView"
"24718",48287864,"Building/Development/IDE"
"24719",39745442,"UI elements/Views"
"24720",48287950,"Camera"
"24721",39744687,"Network"
"24722",43923088,"Navigation"
"24723",48288244,"Building/Development/IDE"
"24724",48287973,"Building/Development/IDE"
"24725",48287140,"Components"
"24726",39746375,"Router/Flux"
"24727",39747525,"Navigation"
"24728",43923729,"External/OS Services"
"24729",39747365,"External/OS Services"
"24730",39747986,"UI elements/Views"
"24731",48290104,"Animations/visuals/styles"
"24732",43924629,"Building/Development/IDE"
"24733",43924640,"Animations/visuals/styles"
"24734",48290756,"Redux"
"24735",48290778,"Firebase/Expo"
"24736",43924929,"Filesystems / Database"
"24737",48290010,"Firebase/Expo"
"24738",32820888,"Building/Development/IDE"
"24739",39749509,"Building/Development/IDE"
"24740",39749554,"Building/Development/IDE"
"24741",43924830,"Building/Development/IDE"
"24742",48291943,"Network"
"24743",43925339,"FlatList/ListView/ScrollView"
"24744",48292007,"Navigation"
"24745",39749306,"State"
"24746",48291717,"Components"
"24747",48291489,"Building/Development/IDE"
"24748",39751537,"External/OS Services"
"24749",48291809,"FlatList/ListView/ScrollView"
"24750",39751162,"FlatList/ListView/ScrollView"
"24751",48293039,"FlatList/ListView/ScrollView"
"24752",48293084,"Animations/visuals/styles"
"24753",39750731,"FlatList/ListView/ScrollView"
"24754",48293801,"Navigation"
"24755",32824358,"JS syntax / general programming"
"24756",48293501,"JS syntax / general programming"
